Id	Code	Name	Concept Class Id	Domain	Vocabulary	Invalid Reason	Standard Concept
21050030	OMOP323538	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21050031	OMOP323542	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Budelin] by Meda	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21050032	OMOP323543	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21050033	OMOP323548	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21050034	OMOP323555	100 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Easyhaler Budesonide] by Orion	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21050049	OMOP324905	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21050075	OMOP327364	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Easyhaler Budesonide] by Orion	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21050076	OMOP327370	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21052644	OMOP365873	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21055221	OMOP412404	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059860	OMOP319981	60 ACTUAT Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [DuoResp Spiromax] by TEVA	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21059906	OMOP327362	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21065039	OMOP412302	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21065043	OMOP412339	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Easyhaler Budesonide]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21065049	OMOP412414	Budesonide 0.2 MG Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21069790	OMOP318801	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21069799	OMOP319976	60 ACTUAT Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21069804	OMOP323546	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21069805	OMOP323554	100 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Easyhaler Budesonide]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21069842	OMOP327365	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21069843	OMOP327373	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21072353	OMOP365865	Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21072354	OMOP365880	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21072355	OMOP365881	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [DuoResp Spiromax]	Branded Drug	Drug	RxNorm Extension	Invalid	Non-standard
21075016	OMOP412343	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21075017	OMOP412360	Budesonide 0.4 MG Dry Powder Inhaler Box of 50 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21075018	OMOP412405	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079541	OMOP318798	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21079555	OMOP319970	60 ACTUAT Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21079556	OMOP319978	60 ACTUAT Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079562	OMOP323550	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079594	OMOP327388	200 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21082055	OMOP365863	Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21082056	OMOP365864	Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21082057	OMOP365871	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21084677	OMOP412307	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21084679	OMOP412348	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21089239	OMOP318810	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21089245	OMOP319971	60 ACTUAT Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21089246	OMOP319972	60 ACTUAT Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21089247	OMOP319977	60 ACTUAT Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21089257	OMOP324910	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Duoresp] by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21089284	OMOP327361	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21089285	OMOP327372	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21091827	OMOP365874	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21091828	OMOP365879	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21094463	OMOP412350	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21094464	OMOP412357	Budesonide 0.4 MG Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21094466	OMOP412416	Budesonide 0.2 MG Dry Powder Inhaler Box of 100	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
21099177	OMOP323544	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21099208	OMOP327366	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21101702	OMOP365856	Budesonide / formoterol Dry Powder Inhaler [DuoResp Spiromax]	Branded Drug Form	Drug	RxNorm Extension	Invalid	Non-standard
21101703	OMOP365876	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21101704	OMOP365886	Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21101705	OMOP365894	Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21104378	OMOP412260	Budesonide Dry Powder Inhaler [Budelin]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
21104382	OMOP412310	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21104387	OMOP412347	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21108991	OMOP323540	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Budelin]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21109004	OMOP324889	120 ACTUAT Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21109005	OMOP324899	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21109023	OMOP327374	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21111548	OMOP365859	Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21111549	OMOP365866	Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21111550	OMOP365868	Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21111551	OMOP365875	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21111553	OMOP365887	Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21114147	OMOP412299	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21114148	OMOP412308	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21114152	OMOP412351	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21114153	OMOP412359	Budesonide 0.4 MG Dry Powder Inhaler Box of 50	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
21114154	OMOP412402	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Stephar	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21118706	OMOP318809	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21118707	OMOP318811	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21118714	OMOP319979	60 ACTUAT Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21118717	OMOP323539	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21118718	OMOP323545	100 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21118726	OMOP324898	120 ACTUAT Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21118727	OMOP324902	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21118728	OMOP324903	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21118729	OMOP324906	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21118758	OMOP327391	200 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Easyhaler Budesonide] by Orion	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21121239	OMOP365877	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21123778	OMOP412398	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Easyhaler Budesonide]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21128475	OMOP318800	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21128476	OMOP318805	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21128505	OMOP324897	120 ACTUAT Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21130988	OMOP365858	Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21130989	OMOP365892	Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21133632	OMOP412305	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21133635	OMOP412338	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21133636	OMOP412340	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Easyhaler Budesonide] by Orion	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21133638	OMOP412358	Budesonide 0.4 MG Dry Powder Inhaler by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21138380	OMOP324892	120 ACTUAT Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21138381	OMOP324894	120 ACTUAT Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21138405	OMOP327371	200 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21140948	OMOP365890	Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21143566	OMOP412301	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Easyhaler Budesonide] by Orion	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21143573	OMOP412408	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21143574	OMOP412409	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21143575	OMOP412417	Budesonide 0.2 MG Dry Powder Inhaler Box of 100 by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21148206	OMOP318799	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21148231	OMOP324896	120 ACTUAT Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21148232	OMOP324904	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21148233	OMOP324907	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21150785	OMOP365891	Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Symbicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21150786	OMOP365895	Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [DuoResp Spiromax]	Branded Drug	Drug	RxNorm Extension	Invalid	Non-standard
21153492	OMOP412300	Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Easyhaler Budesonide]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21153496	OMOP412406	Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21158187	OMOP319980	60 ACTUAT Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [DuoResp Spiromax]	Quant Branded Drug	Drug	RxNorm Extension	Invalid	Non-standard
21158204	OMOP324891	120 ACTUAT Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21158205	OMOP324895	120 ACTUAT Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21158206	OMOP324900	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21158207	OMOP324908	120 ACTUAT Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21160731	OMOP365878	Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21160732	OMOP365896	Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Dry Powder Inhaler [Duoresp] by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21163306	OMOP412259	Budesonide Dry Powder Inhaler [Easyhaler Budesonide]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
21163309	OMOP412342	Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Budelin] by Meda	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21163311	OMOP412415	Budesonide 0.2 MG Dry Powder Inhaler by TEVA	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21167941	OMOP318804	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Stephar	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21167942	OMOP318806	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21167943	OMOP318807	50 ACTUAT Budesonide 0.4 MG/ACTUAT Dry Powder Inhaler [Pulmicort] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21167980	OMOP324893	120 ACTUAT Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Dry Powder Inhaler [Symbicort] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
