Id	Code	Name	Concept Class Id	Domain	Vocabulary	Invalid Reason	Standard Concept
1366417	2110517	Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]	Branded Drug	Drug	RxNorm	Valid	Standard
1366746	2110510	60 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]	Quant Branded Drug	Drug	RxNorm	Valid	Standard
1366747	2110513	60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]	Quant Branded Drug	Drug	RxNorm	Valid	Standard
1366748	2110516	60 ACTUAT Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]	Quant Branded Drug	Drug	RxNorm	Valid	Standard
1510420	2045383	fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Valid	Standard
1510421	2045384	fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler [Arnuity]	Branded Drug	Drug	RxNorm	Valid	Standard
1510779	2045377	30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm	Valid	Standard
1510780	2045382	30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler [Arnuity]	Quant Branded Drug	Drug	RxNorm	Valid	Standard
1593825	1918194	60 ACTUAT Fluticasone propionate 0.113 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm	Valid	Standard
1593828	1918197	fluticasone / salmeterol Dry Powder Inhaler [AirDuo]	Branded Drug Form	Drug	RxNorm	Valid	Standard
1593830	1918199	60 ACTUAT Fluticasone propionate 0.113 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]	Quant Branded Drug	Drug	RxNorm	Valid	Standard
1593831	1918200	Fluticasone propionate 0.113 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Valid	Standard
1593832	1918201	Fluticasone propionate 0.113 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]	Branded Drug	Drug	RxNorm	Valid	Standard
1593834	1918203	60 ACTUAT Fluticasone propionate 0.232 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm	Valid	Standard
1593836	1918205	60 ACTUAT Fluticasone propionate 0.232 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]	Quant Branded Drug	Drug	RxNorm	Valid	Standard
1593837	1918206	Fluticasone propionate 0.232 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Valid	Standard
1593838	1918207	Fluticasone propionate 0.232 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]	Branded Drug	Drug	RxNorm	Valid	Standard
1593840	1918209	60 ACTUAT Fluticasone propionate 0.055 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm	Valid	Standard
1593842	1918211	60 ACTUAT Fluticasone propionate 0.055 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]	Quant Branded Drug	Drug	RxNorm	Valid	Standard
1593843	1918212	Fluticasone propionate 0.055 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Valid	Standard
1593844	1918213	Fluticasone propionate 0.055 MG/ACTUAT / Salmeterol xinafoate 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]	Branded Drug	Drug	RxNorm	Valid	Standard
1788929	00378932032	60 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]	11-digit NDC	Drug	NDC	Valid	Non-standard
1788930	00378932132	60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]	11-digit NDC	Drug	NDC	Valid	Non-standard
1788931	00378932232	60 ACTUAT Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]	11-digit NDC	Drug	NDC	Valid	Non-standard
19127755	746730	60 ACTUAT fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Invalid	Non-standard
19127756	746740	60 ACTUAT fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair Diskus 250/50]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
19127760	746777	28 ACTUAT fluticasone 0.1 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Invalid	Non-standard
19127761	746786	28 ACTUAT fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Invalid	Non-standard
19127764	746806	60 ACTUAT fluticasone 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
19127766	746808	60 ACTUAT fluticasone 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
19127767	746809	60 ACTUAT fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
19127769	746816	28 ACTUAT fluticasone 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
19127770	746818	28 ACTUAT fluticasone 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
19127771	746819	28 ACTUAT fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
19132438	808065	14 ACTUAT fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Invalid	Non-standard
19132439	808066	14 ACTUAT fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair Diskus 100/50]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
19132440	808071	14 ACTUAT fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Invalid	Non-standard
19132441	808072	14 ACTUAT fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair Diskus 250/50]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
19132444	808080	14 ACTUAT fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm	Invalid	Non-standard
19132445	808081	14 ACTUAT fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair Diskus 500/50]	Branded Drug	Drug	RxNorm	Invalid	Non-standard
21020904	OMOP353827	fluticasone Dry Powder Inhaler [Flixotide]	Branded Drug Form	Drug	RxNorm Extension	Valid	Standard
21020907	OMOP354010	fluticasone 0.25 MG Dry Powder Inhaler [Flixotide] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21020911	OMOP354480	fluticasone 0.5 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21020918	OMOP355965	fluticasone 0.5 MG Dry Powder Inhaler [Flixotide] Box of 56 by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21020922	OMOP357022	fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21020926	OMOP357251	fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler by Colorama	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21020927	OMOP357268	fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler [Relvar] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21030407	OMOP316076	30 ACTUAT fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler [Relvar] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21030411	OMOP319714	60 ACTUAT fluticasone 0.05 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21030413	OMOP319751	60 ACTUAT fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21030414	OMOP319764	60 ACTUAT fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21030636	OMOP353937	fluticasone 0.25 MG Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21030639	OMOP354523	fluticasone 0.05 MG Dry Powder Inhaler [Flixotide] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21030644	OMOP355079	fluticasone 0.113 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21030645	OMOP355130	fluticasone 0.1 MG Dry Powder Inhaler Box of 56	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
21030646	OMOP355152	fluticasone 0.1 MG Dry Powder Inhaler [Flixotide]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21030648	OMOP355825	fluticasone 0.5 MG Dry Powder Inhaler [Flixotide]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21030649	OMOP355920	fluticasone 0.5 MG Dry Powder Inhaler [Flixotide] Box of 56	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
21030652	OMOP356895	fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21030655	OMOP357233	fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21030656	OMOP357324	fluticasone 0.11 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler by Colorama	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21030657	OMOP357342	fluticasone 0.11 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler [Relvar] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21040231	OMOP316075	30 ACTUAT fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler [Relvar] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21040235	OMOP319674	60 ACTUAT fluticasone 0.5 MG/ACTUAT Dry Powder Inhaler [Flixotide]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21040236	OMOP319712	60 ACTUAT fluticasone 0.05 MG/ACTUAT Dry Powder Inhaler [Flixotide] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21040237	OMOP319737	60 ACTUAT fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21040503	OMOP354457	fluticasone 0.5 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21040504	OMOP354494	fluticasone 0.05 MG Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21040505	OMOP354538	fluticasone 0.05 MG Dry Powder Inhaler [Flixotide] Box of 56 by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21040508	OMOP354821	fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21040511	OMOP355120	fluticasone 0.1 MG Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21040516	OMOP355879	fluticasone 0.5 MG Dry Powder Inhaler [Flixotide] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21040517	OMOP355998	fluticasone 0.5 MG Dry Powder Inhaler [Flixotide] Box of 60 by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21040518	OMOP356422	fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21040519	OMOP356442	fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21040522	OMOP357033	fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21040524	OMOP357242	fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler by J M McGill	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21040525	OMOP357258	fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler [Relvar]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21050019	OMOP319703	60 ACTUAT fluticasone 0.113 MG/ACTUAT Dry Powder Inhaler [Flixotide]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21050022	OMOP319731	60 ACTUAT fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler by A A H	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21050023	OMOP319741	60 ACTUAT fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21050270	OMOP354054	fluticasone 0.25 MG Dry Powder Inhaler [Flixotide] Box of 56 by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21050271	OMOP354112	fluticasone 0.25 MG Dry Powder Inhaler [Flixotide] Box of 60 by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21050272	OMOP354810	fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21050273	OMOP355057	fluticasone 0.11 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21050284	OMOP356928	fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059834	OMOP316070	30 ACTUAT fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21059835	OMOP316071	30 ACTUAT fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler by J M McGill	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059836	OMOP316079	30 ACTUAT fluticasone 0.11 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler by Colorama	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059842	OMOP319675	60 ACTUAT fluticasone 0.5 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059843	OMOP319691	60 ACTUAT fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059844	OMOP319692	60 ACTUAT fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flixotide] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059845	OMOP319694	60 ACTUAT fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059846	OMOP319696	60 ACTUAT fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059847	OMOP319698	60 ACTUAT fluticasone 0.11 MG/ACTUAT Dry Powder Inhaler [Flixotide]	Quant Branded Drug	Drug	RxNorm Extension	Invalid	Non-standard
21059848	OMOP319700	60 ACTUAT fluticasone 0.113 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059851	OMOP319735	60 ACTUAT fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059852	OMOP319754	60 ACTUAT fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21059853	OMOP319758	60 ACTUAT fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21060111	OMOP354065	fluticasone 0.25 MG Dry Powder Inhaler [Flixotide] Box of 56 by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21060114	OMOP354768	fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21060115	OMOP354790	fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flixotide] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21060116	OMOP355002	fluticasone 0.11 MG/ACTUAT Dry Powder Inhaler [Flixotide]	Branded Drug	Drug	RxNorm Extension	Invalid	Non-standard
21060117	OMOP355068	fluticasone 0.113 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21060122	OMOP355954	fluticasone 0.5 MG Dry Powder Inhaler [Flixotide] Box of 56 by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21069792	OMOP319699	60 ACTUAT fluticasone 0.113 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21069793	OMOP319733	60 ACTUAT fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21069794	OMOP319744	60 ACTUAT fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide]	Quant Branded Drug	Drug	RxNorm Extension	Valid	Standard
21070043	OMOP353993	fluticasone 0.25 MG Dry Powder Inhaler [Flixotide] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21070044	OMOP354076	fluticasone 0.25 MG Dry Powder Inhaler [Flixotide] Box of 56 by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21070047	OMOP354474	fluticasone 0.5 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21070048	OMOP354550	fluticasone 0.05 MG Dry Powder Inhaler [Flixotide] Box of 60	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
21070050	OMOP355024	fluticasone 0.113 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21070051	OMOP355035	fluticasone 0.113 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21070054	OMOP355901	fluticasone 0.5 MG Dry Powder Inhaler [Flixotide] Box of 20	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
21070062	OMOP357012	fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21070064	OMOP357332	fluticasone 0.11 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Dry Powder Inhaler [Relvar]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
21079542	OMOP319682	60 ACTUAT fluticasone 0.5 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Glaxosmithkline	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079543	OMOP319693	60 ACTUAT fluticasone 0.25 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21079544	OMOP319710	60 ACTUAT fluticasone 0.05 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079545	OMOP319711	60 ACTUAT fluticasone 0.05 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079547	OMOP319739	60 ACTUAT fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079548	OMOP319746	60 ACTUAT fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Sigma-Tau	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079549	OMOP319752	60 ACTUAT fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Seretide] by Lexon	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079777	OMOP353983	fluticasone 0.25 MG Dry Powder Inhaler [Flixotide] by Waymade	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079778	OMOP354081	fluticasone 0.25 MG Dry Powder Inhaler [Flixotide] Box of 60	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
21079779	OMOP354101	fluticasone 0.25 MG Dry Powder Inhaler [Flixotide] Box of 60 by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
21079780	OMOP354394	fluticasone 0.5 MG/ACTUAT Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21079781	OMOP354449	fluticasone 0.5 MG/ACTUAT Dry Powder Inhaler [Flixotide] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079783	OMOP355013	fluticasone 0.113 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Mawdsley-Brooks	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079784	OMOP355484	fluticasone 0.05 MG/ACTUAT Dry Powder Inhaler [Flixotide] by Dowelhurst	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079788	OMOP355783	fluticasone 0.5 MG Dry Powder Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
21079789	OMOP355857	fluticasone 0.5 MG Dry Powder Inhaler [Flixotide] by DE	Marketed Product	Drug	RxNorm Extension	Valid	Standard
21079790	OMOP355868	fluticasone 0.5 MG Dry Powder Inhaler [Flixotide] by Necessity Supplies	Marketed Product	Drug	RxNorm Extension	Invalid	Non-standard
