Id	Code	Name	Concept Class Id	Domain	Vocabulary	Invalid Reason	Standard Concept
41522386	OMOP2720348	120 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Cc	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522387	OMOP2720349	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Takeda	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522390	OMOP2720352	120 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm Extension	Valid	Standard
41522400	OMOP2720362	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Orifarm Leverkus	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522401	OMOP2720363	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Eurim-Pharm	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522419	OMOP2720381	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Cc	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522423	OMOP2720385	120 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler Box of 120	Quant Clinical Box	Drug	RxNorm Extension	Valid	Standard
41522439	OMOP2720401	120 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120	Quant Branded Box	Drug	RxNorm Extension	Valid	Standard
41522453	OMOP2720415	120 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Takeda	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522473	OMOP2720435	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Kohlpharma	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522474	OMOP2720436	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Gerke	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522493	OMOP2720455	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
41522528	OMOP2720490	120 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco] Box of 120 by Gerke	Marketed Product	Drug	RxNorm Extension	Valid	Standard
42844309	70515071201	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
42844310	70515071202	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
42844311	70515071101	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
42844312	70515071102	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
42902623	1359736	ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler	Clinical Drug	Drug	RxNorm	Valid	Standard
42903140	1360253	ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	Branded Drug	Drug	RxNorm	Valid	Standard
42903156	1360269	ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler	Clinical Drug	Drug	RxNorm	Valid	Standard
42903368	1360481	ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	Branded Drug	Drug	RxNorm	Valid	Standard
44034983	OMOP1029614	ciclesonide 0.2 MG/ACTUAT Metered Dose Inhaler [Alvesco]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
44034984	OMOP1029615	ciclesonide 0.05 MG/ACTUAT Metered Dose Inhaler [Alvesco]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
44038091	OMOP1032722	ciclesonide 0.1 MG/ACTUAT Metered Dose Inhaler [Alvesco] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
44058949	OMOP1053580	ciclesonide 0.05 MG/ACTUAT Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
44071764	OMOP1066395	ciclesonide 0.1 MG/ACTUAT Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
44073882	OMOP1068513	ciclesonide 0.1 MG/ACTUAT Metered Dose Inhaler [Alvesco]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
44076925	OMOP1071556	ciclesonide 0.2 MG/ACTUAT Metered Dose Inhaler [Alvesco] by Astrazeneca	Marketed Product	Drug	RxNorm Extension	Valid	Standard
44084635	OMOP1079266	ciclesonide 0.2 MG/ACTUAT Metered Dose Inhaler	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
44115657	OMOP1110288	ciclesonide 0.05 MG/ACTUAT Metered Dose Inhaler [Alvesco] by Takeda	Marketed Product	Drug	RxNorm Extension	Valid	Standard
44838744	00088300560	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler	11-digit NDC	Drug	NDC	Invalid	Non-standard
44901206	54868598900	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
44938349	63402071102	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
44957997	00088300760	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler	11-digit NDC	Drug	NDC	Invalid	Non-standard
44980105	11517071202	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45048378	11517071203	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45065408	11517071201	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45159346	63402071201	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
45167584	11517071101	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45167585	11517071103	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45218798	11517071102	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45265121	00088300712	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Invalid	Non-standard
45276132	54868599000	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
45296370	63402071202	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
45313374	63402071103	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
45330321	63402071101	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
45347326	63402071203	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]	11-digit NDC	Drug	NDC	Valid	Non-standard
902971	825318	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler	Quant Clinical Drug	Drug	RxNorm	Valid	Standard
